HTS Number,Country,District,Year,Month,calculated_duties,charges_ins_freight,customs_value,landed_duty_paid,qty_first_kilograms,qty_first_number,qty_second_kilograms,kg_total,date,usd_per_kg_landed,baseline,price_ratio,price_outlier
848210,Canada,"Buffalo, NY",2023,September,44907,6225,1583558,1634690,0.0,104984.0,23721.0,23721.0,2023-09-01,68.91319927490409,27.886812317146102,2.471175209671887,False
848210,Canada,"Buffalo, NY",2023,October,41828,8579,1832017,1882424,0.0,54927.0,24334.0,24334.0,2023-10-01,77.35777101997205,27.886812317146102,2.7739911661545094,False
848210,Canada,"Buffalo, NY",2023,November,47490,8868,1855085,1911443,0.0,86431.0,31283.0,31283.0,2023-11-01,61.10165265479654,29.832204170726364,2.0481776105150873,False
848210,Canada,"Buffalo, NY",2023,December,27179,6673,1429312,1463164,0.0,32226.0,12425.0,12425.0,2023-12-01,117.75967806841047,26.759430097572913,4.400679597398874,True
848210,Canada,"Buffalo, NY",2024,January,34710,3970,865303,903983,0.0,72068.0,27087.0,27087.0,2024-01-01,33.37331561265552,26.912913962014667,1.2400483893999428,False
848210,Canada,"Buffalo, NY",2024,February,69774,5457,1532223,1607454,0.0,74960.0,25152.0,25152.0,2024-02-01,63.90958969465649,26.912913962014667,2.374681158081193,False
848210,Canada,"Buffalo, NY",2024,March,89927,8042,2208898,2306867,0.0,75355.0,33600.0,33600.0,2024-03-01,68.65675595238095,35.08136336948797,1.9570720564439408,False
848210,Canada,"Buffalo, NY",2024,April,67547,17144,3696898,3781589,0.0,126425.0,47814.0,47814.0,2024-04-01,79.08957627473124,35.64690975151301,2.218693761283875,False
848210,Canada,"Buffalo, NY",2024,May,115062,6962,3398898,3520922,0.0,98012.0,44115.0,44115.0,2024-05-01,79.81235407457781,35.64690975151301,2.23896979095615,False
848210,Canada,"Buffalo, NY",2024,June,84225,5376,2149847,2239448,0.0,172679.0,33883.0,33883.0,2024-06-01,66.09355724109436,32.530915744390256,2.0317152385263473,False
848210,Canada,"Buffalo, NY",2024,July,142159,7807,2719538,2869504,0.0,165488.0,41376.0,41376.0,2024-07-01,69.35189481825212,31.197947357712856,2.2229633899650363,False
848210,Canada,"Buffalo, NY",2024,August,40944,3775,897025,941744,0.0,59162.0,18297.0,18297.0,2024-08-01,51.469858446739906,27.821181040651513,1.8500242089483412,False
848210,Canada,"Buffalo, NY",2024,September,51315,5613,2130774,2187702,0.0,255661.0,20634.0,20634.0,2024-09-01,106.02413492294272,27.821181040651513,3.810914237178619,True
848210,Canada,"Buffalo, NY",2024,October,92009,11259,3560052,3663320,0.0,245923.0,25695.0,25695.0,2024-10-01,142.56937147304924,41.705588213343404,3.418471662448228,True
848210,Canada,"Buffalo, NY",2024,November,149751,9473,3943146,4102370,0.0,103215.0,28190.0,28190.0,2024-11-01,145.52571833983683,42.4831059430653,3.425496208654481,True
848210,Canada,"Buffalo, NY",2024,December,147441,9537,4176274,4333252,0.0,294180.0,13621.0,13621.0,2024-12-01,318.13024007047943,42.4831059430653,7.488394104160579,True
848210,Canada,"Buffalo, NY",2025,January,95794,6279,2016543,2118616,0.0,92072.0,19459.0,19459.0,2025-01-01,108.87589290302688,37.45238395507016,2.907048401341824,False
848210,Canada,"Buffalo, NY",2025,February,123943,8302,2686221,2818466,0.0,69683.0,26786.0,26786.0,2025-02-01,105.22160830284477,35.892259757297474,2.9315960882471748,False
848210,Canada,"Buffalo, NY",2025,March,167826,14730,2101401,2283957,0.0,70226.0,25800.0,25800.0,2025-03-01,88.52546511627907,37.45238395507016,2.36368037939798,False
848210,Canada,"Buffalo, NY",2025,April,172960,11014,3261420,3445394,0.0,281482.0,38543.0,38543.0,2025-04-01,89.3909140440547,35.99807689514431,2.483213597893959,False
848210,Canada,"Buffalo, NY",2025,May,218755,11329,4266044,4496128,0.0,190043.0,79733.0,79733.0,2025-05-01,56.38980096070636,39.89238288746703,1.4135480730689145,False
848210,Canada,"Buffalo, NY",2025,June,22887,13756,2563809,2600452,0.0,98867.0,44239.0,44239.0,2025-06-01,58.78188928321165,37.30480618641108,1.5757189298740806,False
848210,Canada,"Buffalo, NY",2025,July,3791,11709,2609789,2625289,0.0,46776.0,16971.0,16971.0,2025-07-01,154.69265217135114,39.89238288746703,3.8777491083379445,True
848210,Canada,"Buffalo, NY",2025,August,122602,11772,2759634,2894008,0.0,66316.0,26799.0,26799.0,2025-08-01,107.98940258964886,43.22583329982711,2.4982607470075258,False
848210,Canada,"Buffalo, NY",2025,September,296324,13390,3202199,3511913,0.0,86127.0,34850.0,34850.0,2025-09-01,100.7722525107604,43.22583329982711,2.3312969309758445,False
848210,Canada,"Buffalo, NY",2025,October,158235,9917,3866981,4035133,0.0,77036.0,27901.0,27901.0,2025-10-01,144.623239310419,35.91517893559251,4.026799910137579,True
848210,Canada,"Buffalo, NY",2025,November,108265,8309,2261502,2378076,0.0,78217.0,24709.0,24709.0,2025-11-01,96.24331215346635,35.91517893559251,2.679739180084878,False
848210,Canada,"Buffalo, NY",2025,December,61633,11985,3127717,3201335,0.0,60038.0,24507.0,24507.0,2025-12-01,130.62941200473335,38.379609480134796,3.40361493444447,True
848210,Canada,"Buffalo, NY",2026,January,168655,12561,2580352,2761568,0.0,77574.0,26717.0,26717.0,2026-01-01,103.36370101433545,38.379609480134796,2.6931931412130776,False
848210,Canada,"Buffalo, NY",2026,February,154072,10294,2198427,2362793,0.0,74940.0,32324.0,32324.0,2026-02-01,73.09717237965599,36.78942783731278,1.9869070185842619,False
848210,Canada,"Buffalo, NY",2026,March,134501,12659,4064444,4211604,0.0,155629.0,288340.0,288340.0,2026-03-01,14.606381355344386,36.78942783731278,0.39702659742183377,False
848210,Canada,"Buffalo, NY",2026,April,278022,12777,4987356,5278155,0.0,987688.0,113515.0,113515.0,2026-04-01,46.497423248028895,40.76351520479618,1.140662747420715,False
848210,Canada,"Buffalo, NY",2026,May,343459,12230,2643097,2998786,0.0,80754.0,37793.0,37793.0,2026-05-01,79.34765697351361,45.11041538569305,1.7589653363883462,False
848210,Canada,"Buffalo, NY",2026,June,329886,10181,3386371,3726438,0.0,79615.0,31730.0,31730.0,2026-06-01,117.4421052631579,49.65069419310124,2.365366832665071,False
848210,Canada,"Chicago, IL",2022,January,471,500,19608,20579,0.0,8.0,4.0,4.0,2022-01-01,5144.75,27.018727902421546,190.41422003953426,True
848210,Canada,"Chicago, IL",2022,July,237,50,2638,2925,0.0,8.0,165.0,165.0,2022-07-01,17.727272727272727,28.363131648422904,0.6250111217270476,False
848210,Canada,"Chicago, IL",2022,August,288,25,3204,3517,0.0,9.0,4.0,4.0,2022-08-01,879.25,29.22391307820087,30.086662167629534,True
848210,Canada,"Chicago, IL",2023,March,328,13,3640,3981,0.0,1.0,1.0,1.0,2023-03-01,3981.0,27.5791662968189,144.3480907709377,True
848210,Canada,"Chicago, IL",2023,August,3046,56,33844,36946,0.0,1208.0,4.0,4.0,2023-08-01,9236.5,27.85799269471869,331.5565518742868,True
848210,Canada,"Chicago, IL",2025,February,575,100,6394,7069,0.0,2.0,1.0,1.0,2025-02-01,7069.0,35.892259757297474,196.95054164325106,True
848210,Canada,"Cleveland, OH",2022,January,15538,122559,321053,459150,0.0,117.0,1327.0,1327.0,2022-01-01,346.0060286360211,27.018727902421546,12.806155415074533,True
848210,Canada,"Cleveland, OH",2022,February,17477,29015,229066,275558,0.0,829.0,1176.0,1176.0,2022-02-01,234.31802721088437,26.223048419322385,8.93557543211596,True
848210,Canada,"Cleveland, OH",2022,March,10224,4662,223105,237991,0.0,2028.0,766.0,766.0,2022-03-01,310.69321148825065,26.223048419322385,11.84809662553638,True
848210,Canada,"Cleveland, OH",2022,April,10647,2512,171203,184362,0.0,2876.0,542.0,542.0,2022-04-01,340.1512915129151,25.35530984278461,13.41538690010181,True
848210,Canada,"Cleveland, OH",2022,May,10833,1977,131711,144521,0.0,3667.0,1973.0,1973.0,2022-05-01,73.24936644703497,27.5752838833076,2.65634133657553,False
848210,Canada,"Cleveland, OH",2022,June,18864,4805,235845,259514,0.0,1618.0,1164.0,1164.0,2022-06-01,222.95017182130584,28.363131648422904,7.86056259883075,True
848210,Canada,"Cleveland, OH",2022,July,3180,1811,58811,63802,0.0,27.0,72.0,72.0,2022-07-01,886.1388888888889,28.363131648422904,31.242632156176644,True
848210,Canada,"Cleveland, OH",2022,August,5676,1332,97610,104618,0.0,42.0,284.0,284.0,2022-08-01,368.3732394366197,29.22391307820087,12.605198983821303,True
848210,Canada,"Cleveland, OH",2022,September,15675,92308,330722,438705,0.0,5524.0,1312.0,1312.0,2022-09-01,334.3788109756098,30.269076413599546,11.046878550459414,True
848210,Canada,"Cleveland, OH",2022,October,12019,40481,213135,265635,0.0,4050.0,1329.0,1329.0,2022-10-01,199.87584650112868,30.269076413599546,6.603301791240871,True
848210,Canada,"Cleveland, OH",2022,November,20563,132390,300296,453249,0.0,11161.0,1158.0,1158.0,2022-11-01,391.40673575129534,30.269076413599546,12.930911085725787,True
848210,Canada,"Cleveland, OH",2022,December,11704,51357,157258,220319,0.0,147.0,599.0,599.0,2022-12-01,367.81135225375624,30.055917573906594,12.237568570292996,True
848210,Canada,"Cleveland, OH",2023,January,14192,677,186431,201300,0.0,6019.0,107.0,107.0,2023-01-01,1881.3084112149534,27.78076093955598,67.7198301122209,True
848210,Canada,"Cleveland, OH",2023,February,6713,3883,346416,357012,0.0,15254.0,223.0,223.0,2023-02-01,1600.9506726457398,26.222212188380812,61.05322697964929,True
848210,Canada,"Cleveland, OH",2023,March,24613,182922,365427,572962,0.0,7483.0,5260.0,5260.0,2023-03-01,108.92813688212928,27.5791662968189,3.9496529992893046,True
848210,Canada,"Cleveland, OH",2023,April,10221,47300,303838,361359,0.0,1765.0,617.0,617.0,2023-04-01,585.6709886547812,27.5791662968189,21.235993225884243,True
848210,Canada,"Cleveland, OH",2023,May,32362,88732,462233,583327,0.0,16418.0,2711.0,2711.0,2023-05-01,215.17041682036148,29.271571193842423,7.350832498722337,True
848210,Canada,"Cleveland, OH",2023,June,10415,36544,208619,255578,0.0,2060.0,726.0,726.0,2023-06-01,352.0358126721763,29.271571193842423,12.026543103577257,True
848210,Canada,"Cleveland, OH",2023,July,20245,75998,287129,383372,0.0,21992.0,1342.0,1342.0,2023-07-01,285.672131147541,27.85799269471869,10.254584179056758,True
848210,Canada,"Cleveland, OH",2023,August,10768,60918,170754,242440,0.0,947.0,548.0,548.0,2023-08-01,442.40875912408757,27.85799269471869,15.880855594019856,True
848210,Canada,"Cleveland, OH",2023,September,25847,228730,435753,690330,0.0,2520.0,1483.0,1483.0,2023-09-01,465.4956169925826,27.886812317146102,16.692320789435456,True
848210,Canada,"Cleveland, OH",2023,October,16939,41704,299577,358220,0.0,384.0,570.0,570.0,2023-10-01,628.4561403508771,27.886812317146102,22.53596191646735,True
848210,Canada,"Cleveland, OH",2023,November,20942,87043,319939,427924,0.0,2495.0,2201.0,2201.0,2023-11-01,194.42253521126761,29.832204170726364,6.517203157319829,True
848210,Canada,"Cleveland, OH",2023,December,4241,4879,193767,202887,0.0,1861.0,212.0,212.0,2023-12-01,957.0141509433962,26.759430097572913,35.76362229889932,True
848210,Canada,"Cleveland, OH",2024,January,6373,1917,136957,145247,0.0,154.0,266.0,266.0,2024-01-01,546.0413533834586,26.912913962014667,20.289194776684177,True
848210,Canada,"Cleveland, OH",2024,February,24207,35190,377233,436630,0.0,5256.0,1875.0,1875.0,2024-02-01,232.86933333333334,26.912913962014667,8.652698613833083,True
848210,Canada,"Cleveland, OH",2024,March,15348,23638,334879,373865,0.0,2566.0,866.0,866.0,2024-03-01,431.7147806004619,35.08136336948797,12.306100422993994,True
848210,Canada,"Cleveland, OH",2024,April,21897,30774,340058,392729,0.0,218.0,995.0,995.0,2024-04-01,394.7025125628141,35.64690975151301,11.072559032864307,True
848210,Canada,"Cleveland, OH",2024,May,17292,52104,312857,382253,0.0,2551.0,954.0,954.0,2024-05-01,400.6844863731656,35.64690975151301,11.240370881129714,True
848210,Canada,"Cleveland, OH",2024,June,8391,25328,167586,201305,0.0,1877.0,463.0,463.0,2024-06-01,434.7840172786177,32.530915744390256,13.36525601353824,True
848210,Canada,"Cleveland, OH",2024,July,25028,137635,452178,614841,0.0,9897.0,6345.0,6345.0,2024-07-01,96.9016548463357,31.197947357712856,3.106026615638204,True
848210,Canada,"Cleveland, OH",2024,August,10431,5592,411754,427777,0.0,50846.0,50837.0,50837.0,2024-08-01,8.414678285500719,27.821181040651513,0.3024558257683393,True
848210,Canada,"Cleveland, OH",2024,September,60027,219969,815297,1095293,0.0,159473.0,110878.0,110878.0,2024-09-01,9.878361803062825,27.821181040651513,0.3550662277287526,False
848210,Canada,"Cleveland, OH",2024,October,67141,3442,881347,951930,0.0,684261.0,50712.0,50712.0,2024-10-01,18.77129673450071,41.705588213343404,0.4500906842142312,False
848210,Canada,"Cleveland, OH",2024,November,78436,17013,1103665,1199114,0.0,708839.0,49933.0,49933.0,2024-11-01,24.014459375563256,42.4831059430653,0.5652708021806782,False
848210,Canada,"Cleveland, OH",2024,December,57933,41518,713558,813009,0.0,520386.0,40052.0,40052.0,2024-12-01,20.298836512533708,42.4831059430653,0.47780961542071937,False
848210,Canada,"Cleveland, OH",2025,January,104186,25565,1213203,1342954,0.0,1004574.0,78153.0,78153.0,2025-01-01,17.183652578915716,37.45238395507016,0.4588133187871331,False
848210,Canada,"Cleveland, OH",2025,February,83333,27359,1124900,1235592,0.0,667515.0,51458.0,51458.0,2025-02-01,24.01165999455867,35.892259757297474,0.668992706419849,False
848210,Canada,"Cleveland, OH",2025,March,198477,7916,1162671,1369064,0.0,805359.0,59885.0,59885.0,2025-03-01,22.86155130667112,37.45238395507016,0.61041645130246,False
848210,Canada,"Cleveland, OH",2025,April,311589,140714,1728814,2181117,0.0,762149.0,62673.0,62673.0,2025-04-01,34.801541333588624,35.99807689514431,0.9667611254612025,False
848210,Canada,"Cleveland, OH",2025,May,361023,3282,1163686,1527991,0.0,900240.0,75712.0,75712.0,2025-05-01,20.181622464074387,39.89238288746703,0.5059016534811922,False
848210,Canada,"Cleveland, OH",2025,June,240902,5026,1149573,1395501,0.0,663507.0,51329.0,51329.0,2025-06-01,27.187379454109763,37.30480618641108,0.7287902614546551,False
848210,Canada,"Cleveland, OH",2025,July,259170,33059,1029378,1321607,0.0,655350.0,52327.0,52327.0,2025-07-01,25.256693485198845,39.89238288746703,0.6331207026776464,False
848210,Canada,"Cleveland, OH",2025,August,198660,37252,1109041,1344953,0.0,486597.0,38813.0,38813.0,2025-08-01,34.652126864710276,43.22583329982711,0.8016531832793811,False
848210,Canada,"Cleveland, OH",2025,September,522546,118748,1240434,1881728,0.0,830821.0,64908.0,64908.0,2025-09-01,28.990694521476552,43.22583329982711,0.6706798298227951,False
848210,Canada,"Cleveland, OH",2025,October,280685,4073,1072858,1357616,0.0,627035.0,47900.0,47900.0,2025-10-01,28.342713987473903,35.91517893559251,0.7891569756147262,False
848210,Canada,"Cleveland, OH",2025,November,250087,4153,799603,1053843,0.0,538808.0,45091.0,45091.0,2025-11-01,23.37147102526003,35.91517893559251,0.6507407652673153,False
848210,Canada,"Cleveland, OH",2025,December,388782,89275,1134866,1612923,0.0,624676.0,50500.0,50500.0,2025-12-01,31.939069306930694,38.379609480134796,0.8321884912211597,False
848210,Canada,"Cleveland, OH",2026,January,282117,32581,696444,1011142,0.0,476898.0,64732.0,64732.0,2026-01-01,15.62043502440833,38.379609480134796,0.40699827945079625,False
848210,Canada,"Cleveland, OH",2026,February,325753,7103,1314068,1646924,0.0,703250.0,58417.0,58417.0,2026-02-01,28.192546690175806,36.78942783731278,0.7663219665944955,False
848210,Canada,"Cleveland, OH",2026,March,326743,33784,1201147,1561674,0.0,869657.0,68754.0,68754.0,2026-03-01,22.713936643686186,36.78942783731278,0.6174039113663282,False
848210,Canada,"Cleveland, OH",2026,April,293194,4383,1077160,1374737,0.0,680279.0,60883.0,60883.0,2026-04-01,22.579981275561323,40.76351520479618,0.553926253958211,False
848210,Canada,"Cleveland, OH",2026,May,212619,4996,774420,992035,0.0,644338.0,51318.0,51318.0,2026-05-01,19.33113137690479,45.11041538569305,0.4285292257148165,False
848210,Canada,"Cleveland, OH",2026,June,295552,19276,1218521,1533349,0.0,661038.0,52822.0,52822.0,2026-06-01,29.02860550528189,49.65069419310124,0.5846565889367826,False
848210,Canada,"Dallas-Fort Worth, TX",2022,January,9018,1496,100185,110699,0.0,3046.0,457.0,457.0,2022-01-01,242.2297592997812,27.018727902421546,8.965254033224541,True
848210,Canada,"Dallas-Fort Worth, TX",2022,February,2789,767,30985,34541,0.0,4.0,3.0,3.0,2022-02-01,11513.666666666666,26.223048419322385,439.0666745740686,True
848210,Canada,"Dallas-Fort Worth, TX",2022,March,12296,137,136606,149039,0.0,8.0,8.0,8.0,2022-03-01,18629.875,26.223048419322385,710.4389505787826,True
848210,Canada,"Dallas-Fort Worth, TX",2022,April,16828,149,186972,203949,0.0,14332.0,6668.0,6668.0,2022-04-01,30.58623275344931,25.35530984278461,1.206304830944642,False
848210,Canada,"Dallas-Fort Worth, TX",2022,May,4858,104,53968,58930,0.0,3038.0,1616.0,1616.0,2022-05-01,36.46658415841584,27.5752838833076,1.322437307000509,False
848210,Canada,"Dallas-Fort Worth, TX",2022,June,6927,59,76960,83946,0.0,3038.0,1614.0,1614.0,2022-06-01,52.01115241635688,28.363131648422904,1.833759158229232,False
848210,Canada,"Dallas-Fort Worth, TX",2022,July,8560,89,95128,103777,0.0,7.0,6.0,6.0,2022-07-01,17296.166666666668,28.363131648422904,609.8115991232019,True
848210,Canada,"Dallas-Fort Worth, TX",2022,August,7973,63,88586,96622,0.0,7115.0,2551.0,2551.0,2022-08-01,37.87612700901607,29.22391307820087,1.2960662354717032,False
848210,Canada,"Dallas-Fort Worth, TX",2022,September,10281,22,114244,124547,0.0,10649.0,5656.0,5656.0,2022-09-01,22.020332390381895,30.269076413599546,0.7274861013099301,False
848210,Canada,"Dallas-Fort Worth, TX",2022,October,9049,331,100534,109914,0.0,1850.0,27.0,27.0,2022-10-01,4070.8888888888887,30.269076413599546,134.49002649647696,True
848210,Canada,"Dallas-Fort Worth, TX",2022,November,15257,25,169530,184812,0.0,7.0,3.0,3.0,2022-11-01,61604.0,30.269076413599546,2035.2124114471505,True
848210,Canada,"Dallas-Fort Worth, TX",2022,December,21092,508,234355,255955,0.0,8135.0,3235.0,3235.0,2022-12-01,79.12055641421948,30.055917573906594,2.632445215477598,False
848210,Canada,"Dallas-Fort Worth, TX",2023,January,578,73,6427,7078,0.0,2.0,8.0,8.0,2023-01-01,884.75,27.78076093955598,31.847579766623234,True
848210,Canada,"Dallas-Fort Worth, TX",2023,February,5635,27,62600,68262,0.0,5175.0,2749.0,2749.0,2023-02-01,24.83157511822481,26.222212188380812,0.9469672100825955,False
848210,Canada,"Dallas-Fort Worth, TX",2023,March,12824,84,142492,155400,0.0,16400.0,8712.0,8712.0,2023-03-01,17.83746556473829,27.5791662968189,0.6467731973027677,False
848210,Canada,"Dallas-Fort Worth, TX",2023,April,4033,43,44819,48895,0.0,3387.0,1803.0,1803.0,2023-04-01,27.11869107043816,27.5791662968189,0.9833035117369066,False
848210,Canada,"Dallas-Fort Worth, TX",2023,May,1689,858,18771,21318,0.0,3.0,3.0,3.0,2023-05-01,7106.0,29.271571193842423,242.76114025251985,True
848210,Canada,"Dallas-Fort Worth, TX",2023,June,6940,34,77113,84087,0.0,2949.0,1568.0,1568.0,2023-06-01,53.62691326530612,29.271571193842423,1.832047651633647,False
848210,Canada,"Dallas-Fort Worth, TX",2023,July,3277,1236,48809,53322,0.0,1730.0,12.0,12.0,2023-07-01,4443.5,27.85799269471869,159.5053903809228,True
848210,Canada,"Dallas-Fort Worth, TX",2023,August,5655,1035,73658,80348,0.0,1604.0,42.0,42.0,2023-08-01,1913.047619047619,27.85799269471869,68.67140931551376,True
848210,Canada,"Dallas-Fort Worth, TX",2023,October,3961,1300,281153,286414,0.0,7229.0,117.0,117.0,2023-10-01,2447.982905982906,27.886812317146102,87.78281569592566,True
848210,Canada,"Dallas-Fort Worth, TX",2023,November,846,46,9398,10290,0.0,2.0,2.0,2.0,2023-11-01,5145.0,29.832204170726364,172.46462817684343,True
848210,Canada,"Dallas-Fort Worth, TX",2023,December,2221,2250,51502,55973,0.0,75.0,22.0,22.0,2023-12-01,2544.2272727272725,26.759430097572913,95.07778242848433,True
848210,Canada,"Dallas-Fort Worth, TX",2024,January,1850,378,20558,22786,0.0,6.0,6.0,6.0,2024-01-01,3797.6666666666665,26.912913962014667,141.10945667298444,True
848210,Canada,"Dallas-Fort Worth, TX",2024,February,3565,2475,189598,195638,0.0,5671.0,937.0,937.0,2024-02-01,208.79188900747064,26.912913962014667,7.758055827851379,True
848210,Canada,"Dallas-Fort Worth, TX",2024,March,2093,851,23256,26200,0.0,23.0,6.0,6.0,2024-03-01,4366.666666666667,35.08136336948797,124.47254745135069,True
848210,Canada,"Dallas-Fort Worth, TX",2024,April,1674,1261,21656,24591,0.0,14.0,8.0,8.0,2024-04-01,3073.875,35.64690975151301,86.2311774408308,True
848210,Canada,"Dallas-Fort Worth, TX",2024,May,4111,491,45667,50269,0.0,56.0,24.0,24.0,2024-05-01,2094.5416666666665,35.64690975151301,58.75801524640618,True
848210,Canada,"Dallas-Fort Worth, TX",2024,June,926,432,41143,42501,0.0,49.0,17.0,17.0,2024-06-01,2500.0588235294117,32.530915744390256,76.85178133851122,True
848210,Canada,"Dallas-Fort Worth, TX",2024,July,1416,949,42104,44469,0.0,61.0,16.0,16.0,2024-07-01,2779.3125,31.197947357712856,89.08638982342822,True
848210,Canada,"Dallas-Fort Worth, TX",2024,August,6395,648,89320,96363,0.0,2577.0,50.0,50.0,2024-08-01,1927.26,27.821181040651513,69.27311954096926,True
848210,Canada,"Dallas-Fort Worth, TX",2024,September,1305,1663,14489,17457,0.0,17.0,8.0,8.0,2024-09-01,2182.125,27.821181040651513,78.43394559028754,True
848210,Canada,"Dallas-Fort Worth, TX",2024,October,3686,613,40961,45260,0.0,30.0,13.0,13.0,2024-10-01,3481.5384615384614,41.705588213343404,83.47894396618456,True
848210,Canada,"Dallas-Fort Worth, TX",2024,November,4082,1312,103238,108632,0.0,1412.0,62.0,62.0,2024-11-01,1752.1290322580646,42.4831059430653,41.242959839288126,True
848210,Canada,"Dallas-Fort Worth, TX",2024,December,1407,896,30031,32334,0.0,33.0,25.0,25.0,2024-12-01,1293.36,42.4831059430653,30.444101750312836,True
848210,Canada,"Dallas-Fort Worth, TX",2025,January,4849,445,60223,65517,0.0,1928.0,35.0,35.0,2025-01-01,1871.9142857142858,37.45238395507016,49.981178446742724,True
848210,Canada,"Dallas-Fort Worth, TX",2025,February,2095,1105,29633,32833,0.0,49.0,13.0,13.0,2025-02-01,2525.6153846153848,35.892259757297474,70.36657490204101,True
848210,Canada,"Dallas-Fort Worth, TX",2025,March,9539,1039,54937,65515,0.0,36.0,55.0,55.0,2025-03-01,1191.1818181818182,37.45238395507016,31.8052335362903,True
848210,Canada,"Dallas-Fort Worth, TX",2025,April,13722,1437,98176,113335,0.0,476.0,81.0,81.0,2025-04-01,1399.1975308641975,35.99807689514431,38.868674427797885,True
848210,Canada,"Dallas-Fort Worth, TX",2025,May,2159,710,42148,45017,0.0,273.0,41.0,41.0,2025-05-01,1097.9756097560976,39.89238288746703,27.523440072592106,True
848210,Canada,"Dallas-Fort Worth, TX",2025,June,43723,2286,312102,358111,0.0,4655.0,83.0,83.0,2025-06-01,4314.590361445783,37.30480618641108,115.65776109077997,True
848210,Canada,"Dallas-Fort Worth, TX",2025,July,11846,996,121605,134447,0.0,489.0,94.0,94.0,2025-07-01,1430.287234042553,39.89238288746703,35.85364248802259,True
848210,Canada,"Dallas-Fort Worth, TX",2025,August,67410,2363,292763,362536,0.0,1039.0,96.0,96.0,2025-08-01,3776.4166666666665,43.22583329982711,87.36480892045107,True
848210,Canada,"Dallas-Fort Worth, TX",2025,September,28157,1952,109502,139611,0.0,906.0,106.0,106.0,2025-09-01,1317.0849056603774,43.22583329982711,30.46985575789109,True
848210,Canada,"Dallas-Fort Worth, TX",2025,October,6890,761,60191,67842,0.0,384.0,78.0,78.0,2025-10-01,869.7692307692307,35.91517893559251,24.217315813155416,True
848210,Canada,"Dallas-Fort Worth, TX",2025,November,1954,180,23351,25485,0.0,9.0,32.0,32.0,2025-11-01,796.40625,35.91517893559251,22.17464241033612,True
848210,Canada,"Dallas-Fort Worth, TX",2025,December,16396,3488,407840,427724,0.0,3583.0,229.0,229.0,2025-12-01,1867.7903930131004,38.379609480134796,48.66621673104477,True
848210,Canada,"Dallas-Fort Worth, TX",2026,January,9145,482,76408,86035,0.0,667.0,60.0,60.0,2026-01-01,1433.9166666666667,38.379609480134796,37.361418891165606,True
848210,Canada,"Dallas-Fort Worth, TX",2026,February,18908,935,112036,131879,0.0,505.0,117.0,117.0,2026-02-01,1127.1709401709402,36.78942783731278,30.63844714180998,True
848210,Canada,"Dallas-Fort Worth, TX",2026,March,16004,839,197934,214777,0.0,107.0,40.0,40.0,2026-03-01,5369.425,36.78942783731278,145.95021764796766,True
848210,Canada,"Dallas-Fort Worth, TX",2026,April,64901,950,573109,638960,0.0,1779.0,85.0,85.0,2026-04-01,7517.176470588235,40.76351520479618,184.40942673422273,True
848210,Canada,"Dallas-Fort Worth, TX",2026,May,7311,608,196337,204256,0.0,3911.0,1813.0,1813.0,2026-05-01,112.66188637617209,45.11041538569305,2.4974694959670725,False
848210,Canada,"Dallas-Fort Worth, TX",2026,June,0,938,201327,202265,0.0,1667.0,78.0,78.0,2026-06-01,2593.141025641026,49.65069419310124,52.22768921529666,True
848210,Canada,"Detroit, MI",2022,January,85576,64889,3279412,3429877,0.0,1106945.0,205588.0,205588.0,2022-01-01,16.683254859233028,27.018727902421546,0.6174700348397156,False
848210,Canada,"Detroit, MI",2022,February,104959,83823,4036176,4224958,0.0,1251656.0,249826.0,249826.0,2022-02-01,16.911602475322823,26.223048419322385,0.6449136730747731,False
848210,Canada,"Detroit, MI",2022,March,195604,100312,5844107,6140023,0.0,2378076.0,415633.0,415633.0,2022-03-01,14.772703322402215,26.223048419322385,0.5633480549697261,False
848210,Canada,"Detroit, MI",2022,April,169389,54330,4535739,4759458,0.0,1986508.0,275293.0,275293.0,2022-04-01,17.28869967634484,25.35530984278461,0.6818571645759125,False
848210,Canada,"Detroit, MI",2022,May,164987,76270,4377571,4618828,0.0,1864607.0,281972.0,281972.0,2022-05-01,16.380449122607917,27.5752838833076,0.5940264909665589,False
848210,Canada,"Detroit, MI",2022,June,138420,76816,4177957,4393193,0.0,1750733.0,274246.0,274246.0,2022-06-01,16.019168921333403,28.363131648422904,0.564788441555047,False
848210,Canada,"Detroit, MI",2022,July,138611,49945,3542169,3730725,0.0,1075726.0,220861.0,220861.0,2022-07-01,16.89173280932351,28.363131648422904,0.5955524593936281,False
848210,Canada,"Detroit, MI",2022,August,173908,95914,4084713,4354535,0.0,1596559.0,254887.0,254887.0,2022-08-01,17.084178479090735,29.22391307820087,0.5845958559134374,False
848210,Canada,"Detroit, MI",2022,September,137482,53546,3761035,3952063,0.0,920382.0,225503.0,225503.0,2022-09-01,17.52554511469914,30.269076413599546,0.5789917364913425,False
848210,Canada,"Detroit, MI",2022,October,160211,56869,3548822,3765902,0.0,1212882.0,212281.0,212281.0,2022-10-01,17.740174579920012,30.269076413599546,0.5860824538389139,False
848210,Canada,"Detroit, MI",2022,November,159885,39083,3596485,3795453,0.0,1337041.0,200294.0,200294.0,2022-11-01,18.949409368228704,30.269076413599546,0.6260319644148427,False
