HTS Number,Country,District,Year,Month,calculated_duties,charges_ins_freight,customs_value,landed_duty_paid,qty_first_kilograms,qty_first_number,qty_second_kilograms,kg_total,date
848210,Canada,"Buffalo, NY",2022,June,71432,13780,3295288,3380500,0.0,84756.0,25864.0,25864.0,2022-06-01
848210,Canada,"Cleveland, OH",2022,June,18864,4805,235845,259514,0.0,1618.0,1164.0,1164.0,2022-06-01
848210,Canada,"Dallas-Fort Worth, TX",2022,June,6927,59,76960,83946,0.0,3038.0,1614.0,1614.0,2022-06-01
848210,Canada,"Detroit, MI",2022,June,138420,76816,4177957,4393193,0.0,1750733.0,274246.0,274246.0,2022-06-01
848210,Canada,"Great Falls, MT",2022,June,284,1056,74575,75915,0.0,308.0,1703.0,1703.0,2022-06-01
848210,Canada,"New Orleans, LA",2022,June,2652,4100,163916,170668,0.0,1955.0,876.0,876.0,2022-06-01
848210,Canada,"New York, NY",2022,June,4641,302,51565,56508,0.0,1965.0,12.0,12.0,2022-06-01
848210,Canada,"Nogales, AZ",2022,June,278,369,54314,54961,0.0,195.0,59.0,59.0,2022-06-01
848210,Canada,"Ogdensburg, NY",2022,June,1593,9046,22648,33287,0.0,6.0,40.0,40.0,2022-06-01
848210,Canada,"Pembina, ND",2022,June,4125,540,540878,545543,0.0,1990.0,18058.0,18058.0,2022-06-01
848210,Canada,"Savannah, GA",2022,June,1556,218,43556,45330,0.0,728.0,102.0,102.0,2022-06-01
848210,Canada,"Seattle, WA",2022,June,441,378,4896,5715,0.0,2.0,2.0,2.0,2022-06-01
848210,Canada,"St. Albans, VT",2022,June,0,188,54693,54881,0.0,35.0,110.0,110.0,2022-06-01
848210,Canada,"Boston, MA",2022,July,4369,213,48540,53122,0.0,2023.0,47.0,47.0,2022-07-01
848210,Canada,"Buffalo, NY",2022,July,79661,5496,2542198,2627355,0.0,71330.0,16584.0,16584.0,2022-07-01
848210,Canada,"Chicago, IL",2022,July,237,50,2638,2925,0.0,8.0,165.0,165.0,2022-07-01
848210,Canada,"Cleveland, OH",2022,July,3180,1811,58811,63802,0.0,27.0,72.0,72.0,2022-07-01
848210,Canada,"Dallas-Fort Worth, TX",2022,July,8560,89,95128,103777,0.0,7.0,6.0,6.0,2022-07-01
848210,Canada,"Detroit, MI",2022,July,138611,49945,3542169,3730725,0.0,1075726.0,220861.0,220861.0,2022-07-01
848210,Canada,"Great Falls, MT",2022,July,2556,3301,164847,170704,0.0,324.0,3366.0,3366.0,2022-07-01
848210,Canada,"New Orleans, LA",2022,July,12998,3391,240852,257241,0.0,482.0,58.0,58.0,2022-07-01
848210,Canada,"Nogales, AZ",2022,July,429,222,43116,43767,0.0,137.0,67.0,67.0,2022-07-01
848210,Canada,"Ogdensburg, NY",2022,July,421,103,9622,10146,0.0,2.0,21.0,21.0,2022-07-01
848210,Canada,"Pembina, ND",2022,July,0,301,232903,233204,0.0,897.0,9180.0,9180.0,2022-07-01
848210,Canada,"Savannah, GA",2022,July,883,45,9810,10738,0.0,6.0,2.0,2.0,2022-07-01
848210,Canada,"Seattle, WA",2022,July,888,351,9858,11097,0.0,4.0,3.0,3.0,2022-07-01
848210,Canada,"Boston, MA",2022,August,1107,508,47388,49003,0.0,63.0,42.0,42.0,2022-08-01
848210,Canada,"Buffalo, NY",2022,August,51212,66023,2152510,2269745,0.0,61287.0,24493.0,24493.0,2022-08-01
848210,Canada,"Chicago, IL",2022,August,288,25,3204,3517,0.0,9.0,4.0,4.0,2022-08-01
848210,Canada,"Cleveland, OH",2022,August,5676,1332,97610,104618,0.0,42.0,284.0,284.0,2022-08-01
848210,Canada,"Dallas-Fort Worth, TX",2022,August,7973,63,88586,96622,0.0,7115.0,2551.0,2551.0,2022-08-01
848210,Canada,"Detroit, MI",2022,August,173908,95914,4084713,4354535,0.0,1596559.0,254887.0,254887.0,2022-08-01
848210,Canada,"Great Falls, MT",2022,August,357,1306,413303,414966,0.0,370.0,10007.0,10007.0,2022-08-01
848210,Canada,"New Orleans, LA",2022,August,10665,4204,164885,179754,0.0,1707.0,144.0,144.0,2022-08-01
848210,Canada,"New York, NY",2022,August,0,53,18397,18450,0.0,3.0,7.0,7.0,2022-08-01
848210,Canada,"Nogales, AZ",2022,August,1691,276,55845,57812,0.0,195.0,105.0,105.0,2022-08-01
848210,Canada,"Ogdensburg, NY",2022,August,460,266,8717,9443,0.0,8.0,118.0,118.0,2022-08-01
848210,Canada,"Pembina, ND",2022,August,0,641,327424,328065,0.0,1036.0,12554.0,12554.0,2022-08-01
848210,Canada,"Seattle, WA",2022,August,2736,885,30413,34034,0.0,5563.0,992.0,992.0,2022-08-01
848210,Canada,"Boston, MA",2022,September,0,451,67388,67839,0.0,81.0,63.0,63.0,2022-09-01
848210,Canada,"Buffalo, NY",2022,September,100843,8031,2870721,2979595,0.0,99996.0,18148.0,18148.0,2022-09-01
848210,Canada,"Cleveland, OH",2022,September,15675,92308,330722,438705,0.0,5524.0,1312.0,1312.0,2022-09-01
848210,Canada,"Dallas-Fort Worth, TX",2022,September,10281,22,114244,124547,0.0,10649.0,5656.0,5656.0,2022-09-01
848210,Canada,"Detroit, MI",2022,September,137482,53546,3761035,3952063,0.0,920382.0,225503.0,225503.0,2022-09-01
848210,Canada,"Great Falls, MT",2022,September,1156,1273,385674,388103,0.0,427.0,11152.0,11152.0,2022-09-01
848210,Canada,"Honolulu, HI",2022,September,1759,217,19540,21516,0.0,1.0,4.0,4.0,2022-09-01
848210,Canada,"New Orleans, LA",2022,September,9151,3006,147370,159527,0.0,1816.0,250.0,250.0,2022-09-01
848210,Canada,"New York, NY",2022,September,956,122,15158,16236,0.0,4.0,21.0,21.0,2022-09-01
848210,Canada,"Nogales, AZ",2022,September,1807,440,123456,125703,0.0,245.0,126.0,126.0,2022-09-01
848210,Canada,"Ogdensburg, NY",2022,September,2622,325,36942,39889,0.0,848.0,84.0,84.0,2022-09-01
848210,Canada,"Pembina, ND",2022,September,2230,301,279158,281689,0.0,1409.0,11237.0,11237.0,2022-09-01
848210,Canada,"Seattle, WA",2022,September,1413,697,18395,20505,0.0,2071.0,407.0,407.0,2022-09-01
848210,Canada,"Boston, MA",2022,October,0,593,135605,136198,0.0,155.0,102.0,102.0,2022-10-01
848210,Canada,"Buffalo, NY",2022,October,36139,3923,2661694,2701756,0.0,188765.0,19958.0,19958.0,2022-10-01
848210,Canada,"Cleveland, OH",2022,October,12019,40481,213135,265635,0.0,4050.0,1329.0,1329.0,2022-10-01
848210,Canada,"Dallas-Fort Worth, TX",2022,October,9049,331,100534,109914,0.0,1850.0,27.0,27.0,2022-10-01
848210,Canada,"Detroit, MI",2022,October,160211,56869,3548822,3765902,0.0,1212882.0,212281.0,212281.0,2022-10-01
848210,Canada,"Great Falls, MT",2022,October,0,685,241711,242396,0.0,416.0,6375.0,6375.0,2022-10-01
848210,Canada,"New Orleans, LA",2022,October,2888,2263,52745,57896,0.0,90.0,22.0,22.0,2022-10-01
848210,Canada,"Nogales, AZ",2022,October,306,707,45730,46743,0.0,176.0,251.0,251.0,2022-10-01
848210,Canada,"Pembina, ND",2022,October,0,561,514257,514818,0.0,1643.0,19044.0,19044.0,2022-10-01
848210,Canada,"Seattle, WA",2022,October,751,1173,8344,10268,0.0,3.0,2.0,2.0,2022-10-01
848210,Canada,"Boston, MA",2022,November,0,200,30700,30900,0.0,42.0,30.0,30.0,2022-11-01
848210,Canada,"Buffalo, NY",2022,November,37795,3565,1622087,1663447,0.0,63420.0,14734.0,14734.0,2022-11-01
848210,Canada,"Cleveland, OH",2022,November,20563,132390,300296,453249,0.0,11161.0,1158.0,1158.0,2022-11-01
848210,Canada,"Dallas-Fort Worth, TX",2022,November,15257,25,169530,184812,0.0,7.0,3.0,3.0,2022-11-01
848210,Canada,"Detroit, MI",2022,November,159885,39083,3596485,3795453,0.0,1337041.0,200294.0,200294.0,2022-11-01
848210,Canada,"Great Falls, MT",2022,November,0,298,72705,73003,0.0,196.0,2282.0,2282.0,2022-11-01
848210,Canada,"New Orleans, LA",2022,November,6101,6213,269695,282009,0.0,4661.0,212.0,212.0,2022-11-01
848210,Canada,"Nogales, AZ",2022,November,336,2752,62605,65693,0.0,235.0,343.0,343.0,2022-11-01
848210,Canada,"Ogdensburg, NY",2022,November,782,167,47351,48300,0.0,1993.0,925.0,925.0,2022-11-01
848210,Canada,"Pembina, ND",2022,November,287,392,201050,201729,0.0,568.0,7902.0,7902.0,2022-11-01
848210,Canada,"Portland, ME",2022,November,120,80,5000,5200,0.0,2.0,1.0,1.0,2022-11-01
848210,Canada,"Savannah, GA",2022,November,3764,29,41825,45618,0.0,25.0,5.0,5.0,2022-11-01
848210,Canada,"Boston, MA",2022,December,768,223,17486,18477,0.0,20.0,10.0,10.0,2022-12-01
848210,Canada,"Buffalo, NY",2022,December,54584,3585,2512543,2570712,0.0,55202.0,13340.0,13340.0,2022-12-01
848210,Canada,"Cleveland, OH",2022,December,11704,51357,157258,220319,0.0,147.0,599.0,599.0,2022-12-01
848210,Canada,"Dallas-Fort Worth, TX",2022,December,21092,508,234355,255955,0.0,8135.0,3235.0,3235.0,2022-12-01
848210,Canada,"Detroit, MI",2022,December,120622,32944,3272477,3426043,0.0,947085.0,207128.0,207128.0,2022-12-01
848210,Canada,"Great Falls, MT",2022,December,1209,670,191409,193288,0.0,132.0,5702.0,5702.0,2022-12-01
848210,Canada,"New Orleans, LA",2022,December,21151,6093,461685,488929,0.0,728.0,397.0,397.0,2022-12-01
848210,Canada,"Nogales, AZ",2022,December,1379,2007,100226,103612,0.0,337.0,156.0,156.0,2022-12-01
848210,Canada,"Ogdensburg, NY",2022,December,270,42,3000,3312,0.0,1.0,1.0,1.0,2022-12-01
848210,Canada,"Pembina, ND",2022,December,0,636,425488,426124,0.0,1178.0,16577.0,16577.0,2022-12-01
848210,Canada,"Savannah, GA",2022,December,0,297,2217,2514,0.0,1.0,1.0,1.0,2022-12-01
848210,Canada,"Boston, MA",2023,January,0,83,9293,9376,0.0,10.0,9.0,9.0,2023-01-01
848210,Canada,"Buffalo, NY",2023,January,45447,2965,1755529,1803941,0.0,56723.0,26409.0,26409.0,2023-01-01
848210,Canada,"Cleveland, OH",2023,January,14192,677,186431,201300,0.0,6019.0,107.0,107.0,2023-01-01
848210,Canada,"Dallas-Fort Worth, TX",2023,January,578,73,6427,7078,0.0,2.0,8.0,8.0,2023-01-01
848210,Canada,"Detroit, MI",2023,January,109814,30985,3358669,3499468,0.0,918101.0,191427.0,191427.0,2023-01-01
848210,Canada,"Great Falls, MT",2023,January,0,213,77391,77604,0.0,163.0,2126.0,2126.0,2023-01-01
848210,Canada,"Los Angeles, CA",2023,January,191,31,2120,2342,0.0,2.0,2.0,2.0,2023-01-01
848210,Canada,"New Orleans, LA",2023,January,2807,1926,156600,161333,0.0,19214.0,9948.0,9948.0,2023-01-01
848210,Canada,"New York, NY",2023,January,0,10,2445,2455,0.0,1.0,1.0,1.0,2023-01-01
848210,Canada,"Nogales, AZ",2023,January,662,562,28470,29694,0.0,104.0,166.0,166.0,2023-01-01
848210,Canada,"Ogdensburg, NY",2023,January,0,967,189325,190292,0.0,258.0,540.0,540.0,2023-01-01
848210,Canada,"Pembina, ND",2023,January,0,570,363972,364542,0.0,1790.0,14997.0,14997.0,2023-01-01
848210,Canada,"Seattle, WA",2023,January,1218,927,44373,46518,0.0,134.0,386.0,386.0,2023-01-01
848210,Canada,"St. Albans, VT",2023,January,0,125,8798,8923,0.0,2.0,101.0,101.0,2023-01-01
848210,Canada,"Boston, MA",2023,February,0,199,8876,9075,0.0,10.0,4.0,4.0,2023-02-01
848210,Canada,"Buffalo, NY",2023,February,67103,2198,1622510,1691811,0.0,48624.0,24566.0,24566.0,2023-02-01
848210,Canada,"Cleveland, OH",2023,February,6713,3883,346416,357012,0.0,15254.0,223.0,223.0,2023-02-01
848210,Canada,"Dallas-Fort Worth, TX",2023,February,5635,27,62600,68262,0.0,5175.0,2749.0,2749.0,2023-02-01
848210,Canada,"Detroit, MI",2023,February,142331,57908,4475109,4675348,0.0,1097853.0,236716.0,236716.0,2023-02-01
848210,Canada,"Great Falls, MT",2023,February,14009,563,181862,196434,0.0,309.0,4324.0,4324.0,2023-02-01
848210,Canada,"Los Angeles, CA",2023,February,182,100,2018,2300,0.0,1.0,1.0,1.0,2023-02-01
848210,Canada,"New Orleans, LA",2023,February,5434,2927,81053,89414,0.0,77.0,278.0,278.0,2023-02-01
848210,Canada,"New York, NY",2023,February,0,90,25265,25355,0.0,31.0,2.0,2.0,2023-02-01
848210,Canada,"Nogales, AZ",2023,February,1435,1023,81506,83964,0.0,1459.0,232.0,232.0,2023-02-01
848210,Canada,"Ogdensburg, NY",2023,February,5255,1304,245253,251812,0.0,607.0,675.0,675.0,2023-02-01
848210,Canada,"Pembina, ND",2023,February,584,957,481487,483028,0.0,686.0,15981.0,15981.0,2023-02-01
848210,Canada,"Seattle, WA",2023,February,0,1,4592,4593,0.0,1.0,1.0,1.0,2023-02-01
848210,Canada,"Boston, MA",2023,March,0,17,3167,3184,0.0,5.0,2.0,2.0,2023-03-01
848210,Canada,"Buffalo, NY",2023,March,46641,4833,2002293,2053767,0.0,70526.0,21936.0,21936.0,2023-03-01
848210,Canada,"Chicago, IL",2023,March,328,13,3640,3981,0.0,1.0,1.0,1.0,2023-03-01
848210,Canada,"Cleveland, OH",2023,March,24613,182922,365427,572962,0.0,7483.0,5260.0,5260.0,2023-03-01
848210,Canada,"Dallas-Fort Worth, TX",2023,March,12824,84,142492,155400,0.0,16400.0,8712.0,8712.0,2023-03-01
848210,Canada,"Detroit, MI",2023,March,160620,96290,4903653,5160563,0.0,1551011.0,303122.0,303122.0,2023-03-01
848210,Canada,"Great Falls, MT",2023,March,2963,1753,381489,386205,0.0,333.0,6133.0,6133.0,2023-03-01
848210,Canada,"New Orleans, LA",2023,March,15732,6070,305321,327123,0.0,1493.0,155.0,155.0,2023-03-01
848210,Canada,"New York, NY",2023,March,448,164,53584,54196,0.0,100.0,33.0,33.0,2023-03-01
848210,Canada,"Nogales, AZ",2023,March,2534,600,52867,56001,0.0,191.0,206.0,206.0,2023-03-01
848210,Canada,"Ogdensburg, NY",2023,March,6851,1308,347262,355421,0.0,11043.0,529.0,529.0,2023-03-01
848210,Canada,"Pembina, ND",2023,March,0,821,381422,382243,0.0,3149.0,19304.0,19304.0,2023-03-01
848210,Canada,"San Francisco, CA",2023,March,3380,188,37550,41118,0.0,1565.0,20.0,20.0,2023-03-01
848210,Canada,"Savannah, GA",2023,March,1355,16,15057,16428,0.0,9.0,6.0,6.0,2023-03-01
848210,Canada,"Seattle, WA",2023,March,807,564,12420,13791,0.0,3.0,11.0,11.0,2023-03-01
848210,Canada,"Boston, MA",2023,April,0,99,15833,15932,0.0,25.0,11.0,11.0,2023-04-01
848210,Canada,"Buffalo, NY",2023,April,33472,4095,1636695,1674262,0.0,162767.0,17384.0,17384.0,2023-04-01
848210,Canada,"Cleveland, OH",2023,April,10221,47300,303838,361359,0.0,1765.0,617.0,617.0,2023-04-01
848210,Canada,"Dallas-Fort Worth, TX",2023,April,4033,43,44819,48895,0.0,3387.0,1803.0,1803.0,2023-04-01
848210,Canada,"Detroit, MI",2023,April,152287,58012,5099622,5309921,0.0,1508737.0,284024.0,284024.0,2023-04-01
848210,Canada,"Great Falls, MT",2023,April,295,1104,293550,294949,0.0,627.0,8319.0,8319.0,2023-04-01
848210,Canada,"Los Angeles, CA",2023,April,222,57,2465,2744,0.0,1.0,2.0,2.0,2023-04-01
848210,Canada,"New Orleans, LA",2023,April,5135,3967,333789,342891,0.0,891.0,219.0,219.0,2023-04-01
848210,Canada,"New York, NY",2023,April,0,102,9329,9431,0.0,19.0,21.0,21.0,2023-04-01
848210,Canada,"Nogales, AZ",2023,April,0,148,18054,18202,0.0,63.0,20.0,20.0,2023-04-01
848210,Canada,"Ogdensburg, NY",2023,April,6922,1292,254757,262971,0.0,243.0,441.0,441.0,2023-04-01
848210,Canada,"Pembina, ND",2023,April,212,985,314335,315532,0.0,1125.0,12768.0,12768.0,2023-04-01
848210,Canada,"San Francisco, CA",2023,April,2903,161,32259,35323,0.0,1344.0,20.0,20.0,2023-04-01
848210,Canada,"Savannah, GA",2023,April,326,37,3619,3982,0.0,1.0,3.0,3.0,2023-04-01
848210,Canada,"St. Albans, VT",2023,April,0,55,307477,307532,0.0,54.0,1053.0,1053.0,2023-04-01
848210,Canada,"Tampa, FL",2023,April,533,37,5921,6491,0.0,1.0,6.0,6.0,2023-04-01
848210,Canada,"Boston, MA",2023,May,326,432,77215,77973,0.0,111.0,57.0,57.0,2023-05-01
848210,Canada,"Buffalo, NY",2023,May,177997,6138,2844073,3028208,0.0,107398.0,17094.0,17094.0,2023-05-01
848210,Canada,"Cleveland, OH",2023,May,32362,88732,462233,583327,0.0,16418.0,2711.0,2711.0,2023-05-01
848210,Canada,"Dallas-Fort Worth, TX",2023,May,1689,858,18771,21318,0.0,3.0,3.0,3.0,2023-05-01
848210,Canada,"Detroit, MI",2023,May,118661,76548,4904529,5099738,0.0,1481030.0,285326.0,285326.0,2023-05-01
848210,Canada,"Great Falls, MT",2023,May,0,745,406991,407736,0.0,541.0,11323.0,11323.0,2023-05-01
848210,Canada,"Houston-Galveston, TX",2023,May,774,10,8604,9388,0.0,1.0,1.0,1.0,2023-05-01
848210,Canada,"Minneapolis, MN",2023,May,0,700,61309,62009,0.0,3200.0,2723.0,2723.0,2023-05-01
848210,Canada,"New Orleans, LA",2023,May,5378,4327,83131,92836,0.0,157.0,73.0,73.0,2023-05-01
848210,Canada,"Nogales, AZ",2023,May,3530,94,48955,52579,0.0,105.0,25.0,25.0,2023-05-01
848210,Canada,"Ogdensburg, NY",2023,May,2051,2000,395309,399360,0.0,18780.0,458.0,458.0,2023-05-01
848210,Canada,"Pembina, ND",2023,May,0,1337,541342,542679,0.0,7358.0,21918.0,21918.0,2023-05-01
848210,Canada,"Seattle, WA",2023,May,877,399,26731,28007,0.0,1306.0,197.0,197.0,2023-05-01
848210,Canada,"Boston, MA",2023,June,0,373,27319,27692,0.0,38.0,28.0,28.0,2023-06-01
848210,Canada,"Buffalo, NY",2023,June,102249,27907,3113049,3243205,0.0,120257.0,35108.0,35108.0,2023-06-01
848210,Canada,"Cleveland, OH",2023,June,10415,36544,208619,255578,0.0,2060.0,726.0,726.0,2023-06-01
848210,Canada,"Dallas-Fort Worth, TX",2023,June,6940,34,77113,84087,0.0,2949.0,1568.0,1568.0,2023-06-01
848210,Canada,"Detroit, MI",2023,June,157079,62529,4523926,4743534,0.0,1486159.0,260843.0,260843.0,2023-06-01
848210,Canada,"Great Falls, MT",2023,June,0,1400,190150,191550,0.0,113.0,6029.0,6029.0,2023-06-01
848210,Canada,"New Orleans, LA",2023,June,5848,3283,73749,82880,0.0,3187.0,1708.0,1708.0,2023-06-01
848210,Canada,"New York, NY",2023,June,0,182,40860,41042,0.0,60.0,45.0,45.0,2023-06-01
848210,Canada,"Nogales, AZ",2023,June,1161,1045,75988,78194,0.0,272.0,273.0,273.0,2023-06-01
848210,Canada,"Ogdensburg, NY",2023,June,2432,890,247984,251306,0.0,560.0,553.0,553.0,2023-06-01
848210,Canada,"Pembina, ND",2023,June,4731,1039,310021,315791,0.0,1416.0,13209.0,13209.0,2023-06-01
848210,Canada,"Savannah, GA",2023,June,1629,368,51574,53571,0.0,45.0,35.0,35.0,2023-06-01
848210,Canada,"Seattle, WA",2023,June,0,61,2100,2161,0.0,4.0,1.0,1.0,2023-06-01
848210,Canada,"Boston, MA",2023,July,0,85,10241,10326,0.0,8.0,6.0,6.0,2023-07-01
848210,Canada,"Buffalo, NY",2023,July,37802,2550,594446,634798,0.0,77659.0,17045.0,17045.0,2023-07-01
848210,Canada,"Cleveland, OH",2023,July,20245,75998,287129,383372,0.0,21992.0,1342.0,1342.0,2023-07-01
848210,Canada,"Dallas-Fort Worth, TX",2023,July,3277,1236,48809,53322,0.0,1730.0,12.0,12.0,2023-07-01
848210,Canada,"Detroit, MI",2023,July,132312,32282,3889700,4054294,0.0,1095834.0,237210.0,237210.0,2023-07-01
848210,Canada,"Great Falls, MT",2023,July,0,741,295458,296199,0.0,191.0,5120.0,5120.0,2023-07-01
848210,Canada,"Los Angeles, CA",2023,July,512,187,5685,6384,0.0,5.0,14.0,14.0,2023-07-01
848210,Canada,"New Orleans, LA",2023,July,9527,867,129137,139531,0.0,471.0,30.0,30.0,2023-07-01
848210,Canada,"Nogales, AZ",2023,July,429,51,16761,17241,0.0,45.0,11.0,11.0,2023-07-01
848210,Canada,"Ogdensburg, NY",2023,July,197,1308,157307,158812,0.0,16840.0,182.0,182.0,2023-07-01
848210,Canada,"Pembina, ND",2023,July,4731,1072,449840,455643,0.0,1470.0,20002.0,20002.0,2023-07-01
848210,Canada,"Seattle, WA",2023,July,497,513,65521,66531,0.0,22.0,12.0,12.0,2023-07-01
848210,Canada,"Boston, MA",2023,August,0,282,42855,43137,0.0,33.0,48.0,48.0,2023-08-01
848210,Canada,"Buffalo, NY",2023,August,49810,5102,1554500,1609412,0.0,57722.0,26540.0,26540.0,2023-08-01
848210,Canada,"Chicago, IL",2023,August,3046,56,33844,36946,0.0,1208.0,4.0,4.0,2023-08-01
848210,Canada,"Cleveland, OH",2023,August,10768,60918,170754,242440,0.0,947.0,548.0,548.0,2023-08-01
848210,Canada,"Dallas-Fort Worth, TX",2023,August,5655,1035,73658,80348,0.0,1604.0,42.0,42.0,2023-08-01
848210,Canada,"Detroit, MI",2023,August,160423,71234,5361977,5593634,0.0,1400830.0,264457.0,264457.0,2023-08-01
848210,Canada,"Great Falls, MT",2023,August,1764,1885,244570,248219,0.0,189.0,5496.0,5496.0,2023-08-01
848210,Canada,"Los Angeles, CA",2023,August,200,37,2226,2463,0.0,2.0,2.0,2.0,2023-08-01
848210,Canada,"New Orleans, LA",2023,August,7409,4518,187740,199667,0.0,3908.0,1946.0,1946.0,2023-08-01
848210,Canada,"New York, NY",2023,August,1493,83,16584,18160,0.0,691.0,4.0,4.0,2023-08-01
848210,Canada,"Nogales, AZ",2023,August,0,22,8864,8886,0.0,49.0,8.0,8.0,2023-08-01
848210,Canada,"Ogdensburg, NY",2023,August,0,1144,249341,250485,0.0,306.0,374.0,374.0,2023-08-01
848210,Canada,"Pembina, ND",2023,August,0,864,246928,247792,0.0,399.0,9637.0,9637.0,2023-08-01
848210,Canada,"San Francisco, CA",2023,August,1751,61,19450,21262,0.0,810.0,9.0,9.0,2023-08-01
848210,Canada,"Savannah, GA",2023,August,326,3,3619,3948,0.0,1.0,5.0,5.0,2023-08-01
848210,Canada,"Seattle, WA",2023,August,1524,665,16933,19122,0.0,3387.0,519.0,519.0,2023-08-01
848210,Canada,"Boston, MA",2023,September,0,415,70997,71412,0.0,79.0,67.0,67.0,2023-09-01
848210,Canada,"Buffalo, NY",2023,September,44907,6225,1583558,1634690,0.0,104984.0,23721.0,23721.0,2023-09-01
848210,Canada,"Cleveland, OH",2023,September,25847,228730,435753,690330,0.0,2520.0,1483.0,1483.0,2023-09-01
848210,Canada,"Detroit, MI",2023,September,110182,90076,4029311,4229569,0.0,1047288.0,237302.0,237302.0,2023-09-01
848210,Canada,"Great Falls, MT",2023,September,4189,786,150399,155374,0.0,147.0,4754.0,4754.0,2023-09-01
848210,Canada,"New Orleans, LA",2023,September,9434,5491,193620,208545,0.0,3695.0,1131.0,1131.0,2023-09-01
848210,Canada,"Nogales, AZ",2023,September,2445,708,42781,45934,0.0,208.0,47.0,47.0,2023-09-01
848210,Canada,"Ogdensburg, NY",2023,September,380,813,122582,123775,0.0,3963.0,390.0,390.0,2023-09-01
848210,Canada,"Pembina, ND",2023,September,0,895,429000,429895,0.0,405.0,10018.0,10018.0,2023-09-01
848210,Canada,"Savannah, GA",2023,September,417,54,4617,5088,0.0,3.0,3.0,3.0,2023-09-01
848210,Canada,"Seattle, WA",2023,September,994,1560,14593,17147,0.0,5.0,78.0,78.0,2023-09-01
848210,Canada,"St. Albans, VT",2023,September,0,874,174843,175717,0.0,42.0,259.0,259.0,2023-09-01
848210,Canada,"Boston, MA",2023,October,0,389,55599,55988,0.0,71.0,70.0,70.0,2023-10-01
848210,Canada,"Buffalo, NY",2023,October,41828,8579,1832017,1882424,0.0,54927.0,24334.0,24334.0,2023-10-01
848210,Canada,"Cleveland, OH",2023,October,16939,41704,299577,358220,0.0,384.0,570.0,570.0,2023-10-01
848210,Canada,"Dallas-Fort Worth, TX",2023,October,3961,1300,281153,286414,0.0,7229.0,117.0,117.0,2023-10-01
848210,Canada,"Detroit, MI",2023,October,123901,85288,4147362,4356551,0.0,1327779.0,232815.0,232815.0,2023-10-01
848210,Canada,"Great Falls, MT",2023,October,0,625,129088,129713,0.0,173.0,3007.0,3007.0,2023-10-01
848210,Canada,"New Orleans, LA",2023,October,2465,5665,152743,160873,0.0,1936.0,205.0,205.0,2023-10-01
848210,Canada,"New York, NY",2023,October,442,68,4913,5423,0.0,1.0,17.0,17.0,2023-10-01
848210,Canada,"Nogales, AZ",2023,October,281,61,12661,13003,0.0,44.0,14.0,14.0,2023-10-01
848210,Canada,"Ogdensburg, NY",2023,October,0,1522,457356,458878,0.0,11489.0,684.0,684.0,2023-10-01
848210,Canada,"Pembina, ND",2023,October,0,347,87886,88233,0.0,95.0,2821.0,2821.0,2023-10-01
848210,Canada,"Savannah, GA",2023,October,4398,313,89464,94175,0.0,2048.0,65.0,65.0,2023-10-01
848210,Canada,"Seattle, WA",2023,October,0,5,7058,7063,0.0,2.0,78.0,78.0,2023-10-01
848210,Canada,"St. Albans, VT",2023,October,0,150,2400,2550,0.0,2.0,1.0,1.0,2023-10-01
848210,Canada,"Boston, MA",2023,November,0,457,46783,47240,0.0,30.0,29.0,29.0,2023-11-01
848210,Canada,"Buffalo, NY",2023,November,47490,8868,1855085,1911443,0.0,86431.0,31283.0,31283.0,2023-11-01
848210,Canada,"Cleveland, OH",2023,November,20942,87043,319939,427924,0.0,2495.0,2201.0,2201.0,2023-11-01
848210,Canada,"Dallas-Fort Worth, TX",2023,November,846,46,9398,10290,0.0,2.0,2.0,2.0,2023-11-01
848210,Canada,"Detroit, MI",2023,November,79453,33489,4110459,4223401,0.0,1193830.0,239863.0,239863.0,2023-11-01
848210,Canada,"Great Falls, MT",2023,November,0,308,76723,77031,0.0,56.0,2157.0,2157.0,2023-11-01
848210,Canada,"New Orleans, LA",2023,November,4748,2622,74017,81387,0.0,986.0,122.0,122.0,2023-11-01
848210,Canada,"Nogales, AZ",2023,November,1269,26,19687,20982,0.0,69.0,7.0,7.0,2023-11-01
848210,Canada,"Ogdensburg, NY",2023,November,201,1247,305029,306477,0.0,4023.0,424.0,424.0,2023-11-01
848210,Canada,"Pembina, ND",2023,November,752,356,152740,153848,0.0,2210.0,5305.0,5305.0,2023-11-01
848210,Canada,"Savannah, GA",2023,November,2720,151,30221,33092,0.0,1259.0,9.0,9.0,2023-11-01
848210,Canada,"Seattle, WA",2023,November,19999,1710,229810,251519,0.0,2751.0,541.0,541.0,2023-11-01
848210,Canada,"Boston, MA",2023,December,0,380,81124,81504,0.0,108.0,69.0,69.0,2023-12-01
848210,Canada,"Buffalo, NY",2023,December,27179,6673,1429312,1463164,0.0,32226.0,12425.0,12425.0,2023-12-01
848210,Canada,"Cleveland, OH",2023,December,4241,4879,193767,202887,0.0,1861.0,212.0,212.0,2023-12-01
848210,Canada,"Dallas-Fort Worth, TX",2023,December,2221,2250,51502,55973,0.0,75.0,22.0,22.0,2023-12-01
848210,Canada,"Detroit, MI",2023,December,65005,39174,3550327,3654506,0.0,822484.0,181761.0,181761.0,2023-12-01
848210,Canada,"Great Falls, MT",2023,December,0,169,32465,32634,0.0,28.0,384.0,384.0,2023-12-01
