HTS Number,Country,date,landed_duty_paid,customs_value,charges_ins_freight,calculated_duties,kg_total,qty_first_number,qty_second_kilograms,usd_per_kg_landed,usd_per_kg_customs,freight_share,effective_duty_rate,commodity,kg_per_piece,implausible_unit,low_volume,reliable
730630,Mexico,2025-03-01,16905325,16365638,246341,293346,8900828.0,0.0,0.0,1.8992980203639482,1.838664672545071,0.01457179912246585,0.017924507434418382,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2025-04-01,17989645,14710273,257770,3021602,9243994.0,0.0,0.0,1.9460900775141134,1.5913330320205747,0.014328798594969496,0.20540760868272126,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2025-05-01,19845473,15946643,434722,3464108,9104660.0,0.0,0.0,2.1797050082045897,1.7514814391751037,0.021905348388521654,0.2172311752385753,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2025-06-01,16830389,11731691,198688,4900010,6523371.0,0.0,0.0,2.580014075544684,1.7984092886944496,0.011805312402464376,0.41767295098379253,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2025-07-01,24584537,16615775,409344,7559418,9750083.0,0.0,0.0,2.521469509541611,1.7041675440096253,0.016650466103957946,0.45495428290284384,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2025-08-01,22007837,14803771,456588,6747478,8796505.0,0.0,0.0,2.5018842142419064,1.6829150895725065,0.020746609491882367,0.4557945404586439,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2025-09-01,21292092,14355319,536044,6400729,9128339.0,0.0,0.0,2.332526432245779,1.5726101977588693,0.025175731910232212,0.44587856250355706,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2025-10-01,25112488,16988814,653595,7470079,10805933.0,0.0,0.0,2.3239537021005034,1.5721746562744745,0.026026692377115322,0.43970573814040226,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2025-11-01,20787013,14354012,297384,6135617,9012318.0,0.0,0.0,2.3065112660250113,1.5927103326802272,0.014306240151001974,0.42744962175035106,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2025-12-01,20844571,14325531,332524,6186516,9166456.0,0.0,0.0,2.274005460780044,1.5628211164707495,0.01595254706849088,0.43185247374076396,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2026-01-01,22596912,15715248,417395,6464269,10156097.0,0.0,0.0,2.224960238170234,1.5473708059306641,0.01847132917984546,0.41133738392165364,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2026-02-01,22211177,14943782,428883,6838512,9392355.0,0.0,0.0,2.364814468788712,1.5910580466773243,0.01930933241403641,0.4576158833152143,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2026-03-01,28361752,19854525,484250,8022977,13140627.0,0.0,0.0,2.1583256263190487,1.5109267617138817,0.01707405099656749,0.4040880857134583,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2026-04-01,30439135,20908538,594331,8936266,13129178.0,0.0,0.0,2.318434177676622,1.5925245281920926,0.01952522632459825,0.4273979366706558,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2026-05-01,25125900,17302463,376204,7447233,10635032.0,0.0,0.0,2.362559886984825,1.626930976794428,0.014972757194767152,0.4304146178494935,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
730630,Mexico,2026-06-01,24309135,16189253,379064,7740818,9205348.0,0.0,0.0,2.64076219606255,1.7586790852447947,0.015593479570540046,0.4781454709491537,"7306.30 - tubos soldados, secao circular, aco nao ligado",,False,False,True
848210,Brazil,2022-01-01,379702,290613,62937,26152,19659.0,137559.0,19659.0,19.314410702477236,14.782694948878376,0.16575366998330268,0.08998909202272438,8482.10 - rolamentos de esferas,0.14291322268990034,False,False,True
848210,Brazil,2022-02-01,350981,307296,16026,27659,21506.0,177279.0,21506.0,16.32014321584674,14.288849623360923,0.04566059131405974,0.09000767989170051,8482.10 - rolamentos de esferas,0.12131160487141737,False,False,True
848210,Brazil,2022-03-01,263808,216677,27630,19501,14694.0,93037.0,14694.0,17.953450387913435,14.745950728188376,0.10473526200873362,0.09000032306151552,8482.10 - rolamentos de esferas,0.15793716478390318,False,False,True
848210,Brazil,2022-04-01,200964,175012,10199,15753,13776.0,78437.0,13776.0,14.587979094076655,12.704123112659698,0.050750383153201566,0.09001097067629649,8482.10 - rolamentos de esferas,0.1756313984471614,False,False,True
848210,Brazil,2022-05-01,366229,325764,11146,29319,22070.0,134602.0,22070.0,16.593973719981875,14.760489352061622,0.030434509555496696,0.09000073672965705,8482.10 - rolamentos de esferas,0.16396487422177977,False,False,True
848210,Brazil,2022-06-01,503997,421615,44440,37942,26983.0,146966.0,26983.0,18.678315976726086,15.625208464588814,0.08817512802655571,0.08999205436239223,8482.10 - rolamentos de esferas,0.18360028850210253,False,False,True
848210,Brazil,2022-07-01,826376,717485,45110,63781,45922.0,291002.0,45922.0,17.99520926788903,15.623992857453944,0.05458774214159172,0.08889523822797689,8482.10 - rolamentos de esferas,0.15780647555686902,False,False,True
848210,Brazil,2022-08-01,471212,404385,30428,36399,25961.0,105857.0,25961.0,18.150764608451137,15.576634182042294,0.06457390728589255,0.09001075707555918,8482.10 - rolamentos de esferas,0.2452459450012753,False,False,True
848210,Brazil,2022-09-01,563945,479627,41559,42759,30301.0,209922.0,30301.0,18.61143196594172,15.828751526352265,0.07369335662165637,0.08915052738899186,8482.10 - rolamentos de esferas,0.14434408970951115,False,False,True
848210,Brazil,2022-10-01,878650,767321,42627,68702,41572.0,138700.0,41572.0,21.135620128932935,18.457639757529105,0.04851419791725943,0.08953488826710074,8482.10 - rolamentos de esferas,0.2997260273972603,False,False,True
848210,Brazil,2022-11-01,425760,369217,23313,33230,20438.0,110904.0,20438.0,20.831783931891575,18.065221645953617,0.05475620067643743,0.09000127296413762,8482.10 - rolamentos de esferas,0.18428550818726105,False,False,True
848210,Brazil,2022-12-01,518151,446035,31973,40143,27593.0,126378.0,27593.0,18.778349581415576,16.164788170912914,0.06170595058197321,0.08999966370352103,8482.10 - rolamentos de esferas,0.21833705233505832,False,False,True
848210,Brazil,2023-01-01,630374,538514,43530,48330,31727.0,203483.0,31727.0,19.868692281022472,16.973366533236675,0.06905424398848937,0.08974697036660143,8482.10 - rolamentos de esferas,0.15591965913614406,False,False,True
848210,Brazil,2023-02-01,349422,296375,26367,26680,18085.0,64491.0,18085.0,19.32109482996959,16.38789051700304,0.07545890069886842,0.09002108814846056,8482.10 - rolamentos de esferas,0.28042672620985876,False,False,True
848210,Brazil,2023-03-01,444435,377697,32929,33809,19155.0,118713.0,19155.0,23.20203602192639,19.717932654659357,0.07409182445126959,0.08951355186829654,8482.10 - rolamentos de esferas,0.16135553814662254,False,False,True
848210,Brazil,2023-04-01,782187,658110,64847,59230,38024.0,255025.0,38024.0,20.570876288659793,17.30775299810646,0.08290472738616213,0.09000015195028187,8482.10 - rolamentos de esferas,0.14909910793059503,False,False,True
848210,Brazil,2023-05-01,274955,248832,3732,22391,12156.0,42089.0,12156.0,22.618871339256334,20.469891411648568,0.013573130148569767,0.08998440715020577,8482.10 - rolamentos de esferas,0.2888165553945211,False,False,True
848210,Brazil,2023-06-01,833934,697358,74007,62569,51164.0,255084.0,51164.0,16.299233836291144,13.629856930654366,0.08874443301268446,0.08972292567088927,8482.10 - rolamentos de esferas,0.20057706481002335,False,False,True
848210,Brazil,2023-07-01,487704,423343,26259,38102,19958.0,104056.0,19958.0,24.43651668503858,21.211694558573004,0.05384208454308351,0.09000266923038765,8482.10 - rolamentos de esferas,0.19180056892442532,False,False,True
848210,Brazil,2023-08-01,836072,747870,20890,67312,50886.0,255632.0,50886.0,16.430295169594782,14.696969696969697,0.02498588638299094,0.09000494738390362,8482.10 - rolamentos de esferas,0.19905958565437817,False,False,True
848210,Brazil,2023-09-01,344941,296962,21246,26733,18395.0,87530.0,18395.0,18.751889100298996,16.1436259853221,0.061593142015591074,0.09002161892767425,8482.10 - rolamentos de esferas,0.21015651776533759,False,False,True
848210,Brazil,2023-10-01,488146,436979,12108,39059,21951.0,75167.0,21951.0,22.23798460206824,19.907020181312923,0.024804054524670896,0.08938415804878495,8482.10 - rolamentos de esferas,0.29202974709646523,False,False,True
848210,Brazil,2023-11-01,504419,442230,22382,39807,24521.0,139321.0,24521.0,20.570898413604667,18.034745728151382,0.044371841663379055,0.09001424598059833,8482.10 - rolamentos de esferas,0.1760036175450937,False,False,True
848210,Brazil,2023-12-01,671354,587509,30962,52883,31519.0,220565.0,31519.0,21.29997779117358,18.639836289222373,0.046118739145071,0.09001223811039491,8482.10 - rolamentos de esferas,0.142901185591549,False,False,True
848210,Brazil,2024-01-01,480086,416368,26247,37471,22595.0,75720.0,22595.0,21.247444124806375,18.427439699048463,0.054671454697699996,0.0899949083503055,8482.10 - rolamentos de esferas,0.29840200739566825,False,False,True
848210,Brazil,2024-02-01,226559,200283,8404,17872,14028.0,64021.0,14028.0,16.15048474479612,14.277373823781009,0.037094090281118826,0.0892337342660136,8482.10 - rolamentos de esferas,0.2191156026928664,False,False,True
848210,Brazil,2024-03-01,485983,431761,16929,37293,21684.0,121912.0,21684.0,22.41205497140749,19.911501567976387,0.03483455182588691,0.08637417460122614,8482.10 - rolamentos de esferas,0.1778660017061487,False,False,True
848210,Brazil,2024-04-01,287130,250138,14626,22366,13417.0,52647.0,13417.0,21.40046210032049,18.643362897816203,0.05093859924076202,0.08941464311699941,8482.10 - rolamentos de esferas,0.2548483294394742,False,False,True
848210,Brazil,2024-05-01,118437,108463,215,9759,4449.0,10614.0,4449.0,26.621038435603506,24.379186334007642,0.001815311093661609,0.08997538331043767,8482.10 - rolamentos de esferas,0.4191633691351046,False,True,False
848210,Brazil,2024-06-01,297995,271151,2438,24406,14062.0,35293.0,14062.0,21.19150903143223,19.282534490115204,0.008181345324585983,0.09000888803655528,8482.10 - rolamentos de esferas,0.39843595047176494,False,False,True
848210,Brazil,2024-07-01,497126,442057,15287,39782,26108.0,150409.0,26108.0,19.041136816301517,16.931859966293857,0.030750755341704114,0.08999291946513685,8482.10 - rolamentos de esferas,0.1735800384285515,False,False,True
848210,Brazil,2024-08-01,244839,218214,7147,19478,9708.0,120719.0,9708.0,25.22033374536465,22.477750309023484,0.029190610972925066,0.08926100066906797,8482.10 - rolamentos de esferas,0.08041816118423778,False,True,False
848210,Brazil,2024-09-01,210631,190539,2946,17146,9997.0,39339.0,9997.0,21.069420826247875,19.05961788536561,0.013986545190404072,0.08998682684384825,8482.10 - rolamentos de esferas,0.2541244058059432,False,True,False
848210,Brazil,2024-10-01,622032,555348,16702,49982,26469.0,111233.0,26469.0,23.500396690468094,20.981072197665192,0.026850708645214393,0.09000122445745731,8482.10 - rolamentos de esferas,0.237959957926155,False,False,True
848210,Brazil,2024-11-01,427551,387029,6290,34232,18763.0,37038.0,18763.0,22.786921068059478,20.62724511005703,0.014711695212968745,0.08844815246402725,8482.10 - rolamentos de esferas,0.5065878287164534,False,False,True
848210,Brazil,2024-12-01,392603,351864,9530,31209,16430.0,39773.0,16430.0,23.895496043822277,21.41594643944005,0.024273884814940284,0.08869620080485642,8482.10 - rolamentos de esferas,0.4130943102104443,False,False,True
848210,Brazil,2025-01-01,405181,354382,18907,31892,21318.0,79552.0,21318.0,19.00652031147387,16.62360446570973,0.0466630962458753,0.08999328408327736,8482.10 - rolamentos de esferas,0.26797566371681414,False,False,True
848210,Brazil,2025-02-01,541994,494486,3019,44489,25582.0,75544.0,25582.0,21.186537409115786,19.32945039480885,0.0055701723635316995,0.08997019126931805,8482.10 - rolamentos de esferas,0.3386370856719263,False,False,True
848210,Brazil,2025-03-01,268547,244165,2402,21980,14512.0,30534.0,14512.0,18.505168136714442,16.825041345093716,0.008944430583845659,0.09002109229414536,8482.10 - rolamentos de esferas,0.4752734656448549,False,False,True
848210,Brazil,2025-04-01,223900,201194,3501,19205,13435.0,41158.0,13435.0,16.665426125790844,14.975362858206179,0.015636444841447075,0.09545513285684464,8482.10 - rolamentos de esferas,0.32642499635550803,False,False,True
848210,Brazil,2025-05-01,480182,389030,16017,75135,20836.0,99434.0,20836.0,23.04578613937416,18.671050105586485,0.0333561024778105,0.19313420558825797,8482.10 - rolamentos de esferas,0.20954603053281573,False,False,True
848210,Brazil,2025-06-01,343722,284320,5401,54001,15477.0,77826.0,15477.0,22.208567551851132,18.370485236156878,0.015713279918073326,0.18993036015756892,8482.10 - rolamentos de esferas,0.1988667026443605,False,False,True
848210,Brazil,2025-07-01,537823,439983,14241,83599,19212.0,89754.0,19212.0,27.994118259421196,22.901467832604624,0.026478971706304862,0.19000506837764186,8482.10 - rolamentos de esferas,0.21405174142656594,False,False,True
848210,Brazil,2025-08-01,316727,203872,8608,104247,17468.0,68761.0,17468.0,18.131841080833524,11.671170139683994,0.02717797977437983,0.5113355438706639,8482.10 - rolamentos de esferas,0.25403935370340747,False,False,True
848210,Brazil,2025-09-01,151103,94978,4850,51275,6302.0,53926.0,6302.0,23.976991431291655,15.071088543319581,0.03209731110566964,0.5398618627471625,8482.10 - rolamentos de esferas,0.11686385046174387,False,True,False
848210,Brazil,2025-10-01,361109,223898,5112,132099,14795.0,83829.0,14795.0,24.40750253464008,15.133355863467388,0.014156390452744185,0.5899963376180225,8482.10 - rolamentos de esferas,0.176490236075821,False,False,True
848210,Brazil,2025-11-01,195014,119184,5511,70319,8111.0,51383.0,8111.0,24.043151276044878,14.694119097521884,0.028259509573671633,0.5900036917707074,8482.10 - rolamentos de esferas,0.1578537648638655,False,True,False
848210,Brazil,2025-12-01,630435,397887,6594,225954,53523.0,108556.0,53523.0,11.778768006277675,7.4339442856342135,0.010459444669157011,0.5678848517292598,8482.10 - rolamentos de esferas,0.49304506429861084,False,False,True
848210,Brazil,2026-01-01,198013,124442,559,73012,8700.0,34783.0,8700.0,22.760114942528734,14.30367816091954,0.0028230469716634767,0.5867150961893894,8482.10 - rolamentos de esferas,0.2501221861254061,False,True,False
848210,Brazil,2026-02-01,488598,305667,4048,178883,18350.0,86825.0,18350.0,26.62659400544959,16.657602179836513,0.008284929533072178,0.5852218263666016,8482.10 - rolamentos de esferas,0.2113446587964296,False,False,True
848210,Brazil,2026-03-01,693818,454768,5090,233960,24823.0,169054.0,24823.0,27.9506103210732,18.320428634733915,0.007336217855403002,0.5144601203250888,8482.10 - rolamentos de esferas,0.14683473919575993,False,False,True
